Index,Team,Num of summer games,Summer gold medals,Summer silver medals,Bronze medals,Total summer medals,Num of winter games,Winter gold medals,Winter silver medals,Winter bronze medals,Total winter medals,Total number of Games,Total gold medals,Total silver medals,Total bronze medals,Total of all medals,CleanCountry,Avg_num_of_medals_per_game,Percent of gold medals,Percent of silver medals,Percent of bronze medals,Continent,Year,Rank,NOC,Gold years,Silver years,Bronze years,Total years,Yug_group,Participation_Status,Status
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,2016,78,,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,2012,65,,0.0,1.0,1.0,2.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,2008,47,,1.0,1.0,0.0,2.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,2004,64,,0.0,1.0,2.0,3.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,2000,47,,1.0,0.0,2.0,3.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,1992,34,,1.0,0.0,1.0,2.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,1936,14,,2.0,2.0,3.0,7.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,1928,16,,2.0,1.0,2.0,5.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,1924,17,,1.0,1.0,4.0,6.0,UNKNOWN,Participated,active
42.0,,14.0,10.0,9.0,17.0,36.0,11.0,4.0,2.0,2.0,8.0,25.0,14.0,11.0,19.0,44.0,,1.76,31.818181818181817,25.0,43.18181818181818,Europe,1920,14,,1.0,2.0,0.0,3.0,UNKNOWN,Participated,active
43.0,Ethiopia (ETH),15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,Ethiopia,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,2024,47,Ethiopia,1.0,3.0,0.0,4.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,2020,56,,1.0,1.0,2.0,4.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,2016,44,,1.0,2.0,5.0,8.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,2012,25,,3.0,2.0,3.0,8.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,2008,17,,4.0,2.0,1.0,7.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,2004,28,,2.0,3.0,2.0,7.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,2000,20,,4.0,1.0,3.0,8.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,1996,34,,2.0,0.0,1.0,3.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,1992,33,,1.0,0.0,2.0,3.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,1980,17,,2.0,0.0,2.0,4.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,1972,41,,0.0,0.0,2.0,2.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,1968,25,,1.0,1.0,0.0,2.0,UNKNOWN,Participated,active
43.0,,15.0,24.0,15.0,23.0,62.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,15.0,23.0,62.0,,3.647058823529412,38.70967741935484,24.193548387096776,37.096774193548384,Africa,1964,24,,1.0,0.0,0.0,1.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1960,21,Ethiopia (ETH),1.0,0.0,0.0,1.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,2000,44,FR Yugoslavia,1.0,1.0,1.0,3.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1996,41,,1.0,1.0,2.0,4.0,UNKNOWN,Participated,active
44.0,Fiji (FIJ),16.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,1.0,4.0,Fiji,0.2105263157894736,50.0,25.0,25.0,Oceania,2024,74,Fiji,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
44.0,,16.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,1.0,4.0,,0.2105263157894736,50.0,25.0,25.0,Oceania,2020,59,,1.0,0.0,1.0,2.0,UNKNOWN,Participated,active
44.0,,16.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,1.0,4.0,,0.2105263157894736,50.0,25.0,25.0,Oceania,2016,54,,1.0,0.0,0.0,1.0,UNKNOWN,Participated,active
45.0,Finland (FIN),27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,Finland,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,2020,85,Finland,0.0,0.0,2.0,2.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,2016,78,,0.0,0.0,1.0,1.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,2012,60,,0.0,2.0,1.0,3.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,2008,44,,1.0,1.0,2.0,4.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,2004,61,,0.0,2.0,0.0,2.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,2000,31,,2.0,1.0,1.0,4.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1996,40,,1.0,2.0,1.0,4.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1992,29,,1.0,2.0,2.0,5.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1988,25,,1.0,1.0,2.0,4.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1984,15,,4.0,2.0,6.0,12.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1980,12,,3.0,1.0,4.0,8.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1976,11,,4.0,2.0,0.0,6.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1972,14,,3.0,1.0,4.0,8.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1968,24,,1.0,2.0,1.0,4.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1964,12,,3.0,0.0,2.0,5.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1956,13,,3.0,1.0,11.0,15.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1952,8,,6.0,3.0,13.0,22.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1948,4,,10.0,8.0,6.0,24.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1936,5,,8.0,6.0,6.0,20.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1928,3,,8.0,8.0,9.0,25.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1924,2,,14.0,13.0,10.0,37.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1920,3,,15.0,10.0,9.0,34.0,UNKNOWN,Participated,active
45.0,,27.0,101.0,85.0,119.0,305.0,24.0,45.0,65.0,65.0,175.0,51.0,146.0,150.0,184.0,480.0,,9.411764705882351,30.416666666666664,31.25,38.333333333333336,Europe,1912,4,,9.0,8.0,9.0,26.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1960,17,Finland (FIN),1.0,1.0,3.0,5.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1932,8,,5.0,8.0,12.0,25.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1908,13,,1.0,1.0,3.0,5.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1960,32,Formosa (ROC),0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
46.0,France (FRA)[O][P][Z],30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,France,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,2024,5,France,16.0,26.0,22.0,64.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,2020,8,,10.0,12.0,11.0,33.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,2016,7,,10.0,18.0,14.0,42.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,2012,7,,11.0,11.0,13.0,35.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,2008,10,,7.0,16.0,20.0,43.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,2004,7,,11.0,9.0,13.0,33.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,2000,6,,13.0,14.0,11.0,38.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1996,5,,15.0,7.0,15.0,37.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1992,9,,8.0,5.0,16.0,29.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1988,9,,6.0,4.0,6.0,16.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1984,12,,5.0,7.0,16.0,28.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1980,8,,6.0,5.0,3.0,14.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1976,15,,2.0,3.0,4.0,9.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1972,17,,2.0,4.0,7.0,13.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1968,6,,7.0,3.0,5.0,15.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1964,21,,1.0,8.0,6.0,15.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1956,11,,4.0,4.0,6.0,14.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1952,7,,6.0,6.0,6.0,18.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1948,3,,11.0,6.0,15.0,32.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1936,6,,7.0,6.0,6.0,19.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1928,7,,6.0,10.0,5.0,21.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1924,3,,13.0,15.0,10.0,38.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1920,8,,9.0,19.0,13.0,41.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1912,5,,7.0,5.0,3.0,15.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1904,13,,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1900,1,,31.0,41.0,40.0,112.0,UNKNOWN,Participated,active
46.0,,30.0,239.0,279.0,306.0,821.0,24.0,41.0,42.0,55.0,138.0,54.0,281.0,320.0,360.0,961.0,,17.796296296296298,29.24037460978148,33.29864724245578,37.460978147762745,Europe,1896,4,,5.0,4.0,2.0,11.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1960,25,France (FRA),0.0,2.0,3.0,5.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1932,3,,11.0,5.0,4.0,20.0,UNKNOWN,Participated,active
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,UNKNOWN,1908,4,,5.0,5.0,9.0,19.0,UNKNOWN,Participated,active
47.0,Gabon (GAB),12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,Gabon,0.0833333333333333,0.0,100.0,0.0,Africa,2012,70,Gabon,0.0,1.0,0.0,1.0,UNKNOWN,Participated,active
48.0,Georgia (GEO),8.0,13.0,15.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,19.0,47.0,Georgia,2.9375,27.659574468085108,31.91489361702128,40.42553191489361,Asia,2024,24,Georgia,3.0,3.0,1.0,7.0,UNKNOWN,Participated,active
48.0,,8.0,13.0,15.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,19.0,47.0,,2.9375,27.659574468085108,31.91489361702128,40.42553191489361,Asia,2020,33,,2.0,5.0,1.0,8.0,UNKNOWN,Participated,active
48.0,,8.0,13.0,15.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,19.0,47.0,,2.9375,27.659574468085108,31.91489361702128,40.42553191489361,Asia,2016,38,,2.0,1.0,4.0,7.0,UNKNOWN,Participated,active
48.0,,8.0,13.0,15.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,19.0,47.0,,2.9375,27.659574468085108,31.91489361702128,40.42553191489361,Asia,2012,40,,1.0,2.0,3.0,6.0,UNKNOWN,Participated,active
48.0,,8.0,13.0,15.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,19.0,47.0,,2.9375,27.659574468085108,31.91489361702128,40.42553191489361,Asia,2008,28,,3.0,2.0,2.0,7.0,UNKNOWN,Participated,active
48.0,,8.0,13.0,15.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,19.0,47.0,,2.9375,27.659574468085108,31.91489361702128,40.42553191489361,Asia,2004,32,,2.0,2.0,0.0,4.0,UNKNOWN,Participated,active
48.0,,8.0,13.0,15.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,19.0,47.0,,2.9375,27.659574468085108,31.91489361702128,40.42553191489361,Asia,2000,68,,0.0,0.0,6.0,6.0,UNKNOWN,Participated,active
48.0,,8.0,13.0,15.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,19.0,47.0,,2.9375,27.659574468085108,31.91489361702128,40.42553191489361,Asia,1996,68,,0.0,0.0,2.0,2.0,UNKNOWN,Participated,active
49.0,Germany (GER)[GER][Z],18.0,218.0,220.0,255.0,693.0,13.0,104.0,98.0,65.0,267.0,31.0,322.0,318.0,320.0,960.0,Germany,30.967741935483872,33.541666666666664,33.125,33.33333333333333,Europe,2024,10,Germany,12.0,13.0,8.0,33.0,UNKNOWN,Participated,active
49.0,,18.0,218.0,220.0,255.0,693.0,13.0,104.0,98.0,65.0,267.0,31.0,322.0,318.0,320.0,960.0,,30.967741935483872,33.541666666666664,33.125,33.33333333333333,Europe,2020,9,,10.0,11.0,16.0,37.0,UNKNOWN,Participated,active
49.0,,18.0,218.0,220.0,255.0,693.0,13.0,104.0,98.0,65.0,267.0,31.0,322.0,318.0,320.0,960.0,,30.967741935483872,33.541666666666664,33.125,33.33333333333333,Europe,2016,5,,17.0,10.0,15.0,42.0,UNKNOWN,Participated,active
49.0,,18.0,218.0,220.0,255.0,693.0,13.0,104.0,98.0,65.0,267.0,31.0,322.0,318.0,320.0,960.0,,30.967741935483872,33.541666666666664,33.125,33.33333333333333,Europe,2012,6,,11.0,20.0,13.0,44.0,UNKNOWN,Participated,active
49.0,,18.0,218.0,220.0,255.0,693.0,13.0,104.0,98.0,65.0,267.0,31.0,322.0,318.0,320.0,960.0,,30.967741935483872,33.541666666666664,33.125,33.33333333333333,Europe,2008,5,,16.0,11.0,14.0,41.0,UNKNOWN,Participated,active
49.0,,18.0,218.0,220.0,255.0,693.0,13.0,104.0,98.0,65.0,267.0,31.0,322.0,318.0,320.0,960.0,,30.967741935483872,33.541666666666664,33.125,33.33333333333333,Europe,2004,6,,13.0,16.0,20.0,49.0,UNKNOWN,Participated,active
